cluster_id,anon_item_id,anon_slr_id,vs,vb,rounds_total,s0,b1,s1,b2,s2,b3,s3
0,3990,266,94,38,1,94,30,D,,,,
0,3990,266,94,38,3,94,10,94,46.0,94,54.0,D
0,3990,266,94,38,2,94,18,94,18.0,D,,
0,3990,266,94,38,1,98,18,D,,,,
0,3991,266,82,90,3,90,34,82,34.0,82,34.0,82
0,3991,266,82,90,2,86,14,82,22.0,D,,
0,3991,266,82,90,1,94,14,D,,,,
0,3991,266,82,90,2,94,42,86,42.0,82,,
0,3991,266,82,90,3,90,18,90,46.0,82,50.0,82
0,3991,266,82,90,1,90,10,D,,,,
0,3991,266,82,90,2,90,38,86,54.0,D,,
0,3991,266,82,90,3,90,50,86,62.0,86,66.0,D
0,3991,266,82,90,2,98,10,94,14.0,82,,
0,3991,266,82,90,1,94,78,82,,,,
0,3991,266,82,90,1,94,10,D,,,,
0,3991,266,82,90,2,86,14,86,34.0,D,,
0,3991,266,82,90,3,98,34,98,54.0,94,54.0,82
0,3991,266,82,90,2,86,34,82,42.0,D,,
0,3992,266,54,18,2,86,26,78,26.0,74,,
0,3992,266,54,18,3,94,30,62,34.0,54,34.0,54
0,3992,266,54,18,1,74,10,58,,,,
0,3992,266,54,18,1,70,10,54,,,,
0,3992,266,54,18,2,62,38,54,50.0,54,,
0,3992,266,54,18,1,78,26,D,,,,
0,3992,266,54,18,2,94,26,70,26.0,62,,
0,3992,266,54,18,2,86,18,78,34.0,78,,
0,3992,266,54,18,1,54,26,D,,,,
0,3992,266,54,18,3,58,22,54,34.0,54,42.0,D
0,3992,266,54,18,2,54,14,54,34.0,D,,
0,3992,266,54,18,2,82,22,54,22.0,D,,
0,3992,266,54,18,1,70,50,70,,,,
0,3992,266,54,18,2,82,22,70,30.0,D,,
0,3993,266,78,74,2,82,34,82,34.0,82,,
0,3993,266,78,74,1,78,34,D,,,,
0,3993,266,78,74,1,82,22,D,,,,
0,3993,266,78,74,1,94,10,94,,,,
0,3993,266,78,74,1,78,10,78,,,,
0,3993,266,78,74,2,86,18,82,54.0,D,,
0,3993,266,78,74,3,98,18,82,18.0,82,22.0,D
0,3993,266,78,74,3,82,10,78,22.0,78,22.0,D
0,3993,266,78,74,1,78,18,D,,,,
0,3994,266,78,18,3,98,34,82,46.0,82,50.0,78
0,3994,266,78,18,3,82,14,82,14.0,78,14.0,D
0,3995,266,74,58,1,74,50,D,,,,
0,3995,266,74,58,1,98,66,90,,,,
0,3995,266,74,58,3,78,10,78,46.0,74,62.0,D
0,3995,266,74,58,2,94,30,90,74.0,A,,
0,3995,266,74,58,1,78,42,D,,,,
0,3995,266,74,58,1,90,42,74,,,,
0,3995,266,74,58,2,78,62,78,62.0,D,,
0,3995,266,74,58,2,90,14,82,42.0,D,,
0,3996,266,62,58,3,94,26,82,54.0,82,54.0,74
0,3996,266,62,58,1,70,22,D,,,,
0,3996,266,62,58,1,86,10,D,,,,
0,3996,266,62,58,1,82,46,D,,,,
0,3996,266,62,58,3,70,18,62,22.0,62,22.0,D
0,3996,266,62,58,1,82,10,78,,,,
0,3996,266,62,58,2,98,14,66,34.0,D,,
0,3996,266,62,58,3,78,26,74,42.0,70,58.0,62
0,3996,266,62,58,1,82,62,D,,,,
0,3996,266,62,58,3,86,18,82,38.0,74,42.0,70
0,3996,266,62,58,1,62,10,D,,,,
0,3996,266,62,58,1,94,14,82,,,,
0,3996,266,62,58,1,66,58,D,,,,
0,3997,266,82,74,1,98,38,D,,,,
0,3997,266,82,74,1,90,70,D,,,,
0,3997,266,82,74,1,98,38,82,,,,
0,3997,266,82,74,3,90,42,86,46.0,82,50.0,82
0,3998,266,94,86,1,98,50,D,,,,
0,3998,266,94,86,3,98,58,98,70.0,94,74.0,94
0,3998,266,94,86,1,94,30,D,,,,
0,3999,266,90,74,2,94,18,90,30.0,D,,
0,3999,266,90,74,1,94,62,D,,,,
0,3999,266,90,74,2,98,14,94,18.0,94,,
0,3999,266,90,74,1,90,38,D,,,,
0,3999,266,90,74,2,90,62,90,66.0,D,,
0,3999,266,90,74,1,98,14,94,,,,
0,3999,266,90,74,2,90,10,90,38.0,D,,
0,3999,266,90,74,1,94,42,D,,,,
0,3999,266,90,74,2,94,38,94,50.0,D,,
0,3999,266,90,74,2,94,10,90,14.0,D,,
0,3999,266,90,74,1,90,10,D,,,,
0,3999,266,90,74,1,90,10,D,,,,
0,3999,266,90,74,3,98,42,98,62.0,94,82.0,D
0,4000,266,66,26,1,98,30,D,,,,
0,4000,266,66,26,3,70,14,70,18.0,70,18.0,70
0,4000,266,66,26,1,78,62,D,,,,
0,4000,266,66,26,1,82,22,D,,,,
0,4000,266,66,26,2,98,18,90,18.0,78,,
0,4000,266,66,26,2,82,22,66,30.0,D,,
0,4000,266,66,26,3,98,10,94,10.0,86,10.0,70
0,4000,266,66,26,2,78,26,78,26.0,D,,
0,4000,266,66,26,2,90,42,70,46.0,70,,
0,4000,266,66,26,1,82,50,D,,,,
0,4000,266,66,26,3,78,34,74,46.0,74,54.0,66
0,4000,266,66,26,2,94,10,78,26.0,70,,
0,4000,266,66,26,2,98,54,82,62.0,D,,
0,4000,266,66,26,1,82,10,D,,,,
0,4001,266,66,98,1,66,38,D,,,,
0,4001,266,66,98,3,74,34,70,34.0,66,42.0,66
0,4001,266,66,98,2,90,54,74,58.0,74,,
0,4001,266,66,98,3,78,18,78,26.0,70,26.0,66
0,4001,266,66,98,3,82,10,82,18.0,70,26.0,66
0,4001,266,66,98,2,90,18,78,30.0,78,,
0,4001,266,66,98,2,90,18,86,62.0,70,,
0,4001,266,66,98,1,74,54,D,,,,
0,4001,266,66,98,3,90,34,74,34.0,74,34.0,74
0,4001,266,66,98,2,86,18,78,18.0,74,,
0,4001,266,66,98,3,94,14,86,42.0,66,46.0,D
0,4001,266,66,98,3,90,38,78,42.0,66,54.0,D
0,4002,266,98,22,2,98,30,98,42.0,98,,
0,4002,266,98,22,3,98,54,98,54.0,98,58.0,D
0,4002,266,98,22,1,98,34,D,,,,
0,4002,266,98,22,3,98,54,98,54.0,98,58.0,D
0,4002,266,98,22,2,98,50,98,82.0,D,,
0,4002,266,98,22,1,98,18,D,,,,
0,4002,266,98,22,1,98,78,D,,,,
0,4002,266,98,22,2,98,10,98,18.0,D,,
0,4002,266,98,22,1,98,18,D,,,,
0,4002,266,98,22,1,98,26,D,,,,
0,4002,266,98,22,2,98,34,98,50.0,D,,
0,4003,266,78,78,1,78,34,D,,,,
0,4003,266,78,78,2,82,62,82,62.0,D,,
0,4003,266,78,78,3,86,58,78,62.0,78,66.0,D
0,4003,266,78,78,1,94,78,90,,,,
0,4003,266,78,78,2,98,18,78,26.0,D,,
0,4003,266,78,78,3,86,18,78,66.0,78,66.0,D
0,4003,266,78,78,2,94,54,86,58.0,D,,
0,4003,266,78,78,3,94,10,86,38.0,82,46.0,D
0,4003,266,78,78,3,86,42,86,58.0,86,58.0,78
0,4003,266,78,78,1,82,18,D,,,,
0,4003,266,78,78,2,78,14,78,58.0,D,,
0,4003,266,78,78,1,94,86,A,,,,
0,4003,266,78,78,2,94,22,94,66.0,78,,
0,4004,266,54,10,3,70,14,70,22.0,58,22.0,54
0,4004,266,54,10,1,66,50,D,,,,
0,4004,266,54,10,2,62,14,54,42.0,54,,
0,4004,266,54,10,1,62,58,A,,,,
0,4004,266,54,10,3,54,10,54,10.0,54,10.0,54
0,4004,266,54,10,3,86,10,78,14.0,74,14.0,70
0,4004,266,54,10,2,70,10,62,34.0,62,,
0,4005,267,94,82,3,98,10,94,30.0,94,50.0,D
0,4005,267,94,82,1,94,18,D,,,,
0,4005,267,94,82,3,94,38,94,54.0,94,58.0,94
0,4005,267,94,82,1,94,38,D,,,,
0,4005,267,94,82,1,98,74,D,,,,
0,4005,267,94,82,3,94,54,94,78.0,94,82.0,D
0,4005,267,94,82,1,94,54,D,,,,
0,4005,267,94,82,2,94,58,94,66.0,D,,
0,4005,267,94,82,1,98,42,D,,,,
0,4005,267,94,82,2,94,50,94,66.0,D,,
0,4005,267,94,82,2,98,38,94,46.0,D,,
0,4005,267,94,82,3,98,26,98,42.0,94,70.0,94
0,4005,267,94,82,2,94,58,94,62.0,D,,
0,4005,267,94,82,1,98,42,D,,,,
0,4006,267,98,18,1,98,10,D,,,,
0,4006,267,98,18,1,98,38,D,,,,
0,4006,267,98,18,2,98,10,98,22.0,D,,
0,4006,267,98,18,2,98,34,98,86.0,D,,
0,4006,267,98,18,1,98,10,D,,,,
0,4006,267,98,18,1,98,18,D,,,,
0,4006,267,98,18,1,98,94,98,,,,
0,4006,267,98,18,3,98,10,98,10.0,98,10.0,98
0,4006,267,98,18,1,98,18,D,,,,
0,4006,267,98,18,2,98,58,98,94.0,D,,
0,4006,267,98,18,3,98,58,98,62.0,98,78.0,D
0,4007,267,70,62,1,94,22,D,,,,
0,4007,267,70,62,1,98,30,70,,,,
0,4007,267,70,62,1,86,22,78,,,,
0,4007,267,70,62,1,74,46,D,,,,
0,4007,267,70,62,1,94,70,82,,,,
0,4007,267,70,62,3,70,22,70,38.0,70,38.0,70
0,4007,267,70,62,1,98,22,78,,,,
0,4007,267,70,62,3,90,38,86,42.0,82,58.0,74
0,4008,267,66,90,3,98,94,98,94.0,98,94.0,A
0,4008,267,66,90,3,98,14,98,22.0,70,30.0,70
0,4008,267,66,90,1,82,62,D,,,,
0,4008,267,66,90,1,78,62,D,,,,
0,4008,267,66,90,3,86,14,70,26.0,70,34.0,66
0,4008,267,66,90,1,70,14,D,,,,
0,4008,267,66,90,1,82,10,66,,,,
0,4008,267,66,90,3,74,10,66,10.0,66,10.0,66
0,4008,267,66,90,2,94,18,78,34.0,70,,
0,4008,267,66,90,1,78,10,D,,,,
0,4008,267,66,90,1,82,18,78,,,,
0,4009,267,66,42,3,74,14,74,14.0,70,14.0,70
0,4009,267,66,42,1,86,18,78,,,,
0,4009,267,66,42,2,78,58,74,58.0,66,,
0,4009,267,66,42,1,74,50,74,,,,
0,4009,267,66,42,1,78,62,D,,,,
0,4009,267,66,42,3,66,38,66,38.0,66,38.0,D
0,4009,267,66,42,1,82,14,D,,,,
0,4009,267,66,42,3,74,50,70,62.0,66,62.0,66
0,4009,267,66,42,1,74,14,D,,,,
0,4009,267,66,42,1,70,22,D,,,,
0,4009,267,66,42,3,98,34,98,42.0,94,42.0,78
0,4009,267,66,42,3,74,54,70,54.0,66,54.0,D
0,4009,267,66,42,1,82,62,D,,,,
0,4009,267,66,42,2,78,42,66,42.0,D,,
0,4010,267,86,42,2,90,18,86,30.0,D,,
0,4010,267,86,42,1,94,26,86,,,,
0,4010,267,86,42,3,98,42,90,86.0,90,86.0,90
0,4010,267,86,42,3,98,26,94,30.0,86,50.0,D
0,4010,267,86,42,1,90,86,D,,,,
0,4010,267,86,42,3,94,14,90,18.0,86,30.0,D
0,4010,267,86,42,3,90,82,86,82.0,86,82.0,86
0,4010,267,86,42,2,94,58,86,58.0,86,,
0,4011,267,86,38,3,86,18,86,18.0,86,54.0,D
0,4011,267,86,38,3,94,10,90,10.0,90,14.0,90
0,4011,267,86,38,3,86,18,86,50.0,86,54.0,86
0,4011,267,86,38,2,98,14,90,14.0,D,,
0,4011,267,86,38,2,98,38,90,54.0,D,,
0,4011,267,86,38,2,90,74,90,86.0,90,,
0,4011,267,86,38,1,94,74,D,,,,
0,4011,267,86,38,1,86,34,D,,,,
0,4011,267,86,38,3,98,18,90,18.0,86,18.0,D
0,4011,267,86,38,1,98,42,D,,,,
0,4011,267,86,38,3,94,34,90,50.0,86,54.0,D
0,4011,267,86,38,1,94,10,D,,,,
0,4012,267,66,18,1,78,10,66,,,,
0,4012,267,66,18,2,82,14,66,34.0,D,,
0,4012,267,66,18,1,98,30,D,,,,
0,4012,267,66,18,3,90,42,74,62.0,66,62.0,D
0,4012,267,66,18,3,74,54,70,66.0,70,66.0,D
0,4012,267,66,18,3,90,22,86,34.0,70,46.0,70
0,4012,267,66,18,1,66,14,D,,,,
0,4012,267,66,18,2,78,14,66,26.0,D,,
0,4012,267,66,18,2,82,14,70,42.0,D,,
0,4012,267,66,18,3,90,34,90,54.0,70,58.0,66
0,4013,267,86,82,3,94,34,86,74.0,86,78.0,D
0,4013,267,86,82,3,90,70,90,70.0,90,70.0,86
0,4013,267,86,82,1,86,66,D,,,,
0,4013,267,86,82,3,86,30,86,54.0,86,66.0,D
0,4013,267,86,82,1,94,26,D,,,,
0,4013,267,86,82,1,98,34,86,,,,
0,4013,267,86,82,3,90,34,90,42.0,86,74.0,D
0,4013,267,86,82,1,86,14,D,,,,
0,4014,267,98,98,1,98,22,D,,,,
0,4014,267,98,98,3,98,26,98,42.0,98,46.0,98
0,4014,267,98,98,1,98,14,D,,,,
0,4014,267,98,98,3,98,26,98,38.0,98,42.0,D
0,4014,267,98,98,3,98,42,98,46.0,98,54.0,D
0,4014,267,98,98,1,98,62,D,,,,
0,4014,267,98,98,1,98,30,D,,,,
0,4014,267,98,98,2,98,46,98,62.0,D,,
0,4014,267,98,98,1,98,22,D,,,,
0,4014,267,98,98,1,98,82,D,,,,
0,4014,267,98,98,1,98,66,D,,,,
0,4014,267,98,98,1,98,10,98,,,,
0,4014,267,98,98,1,98,62,D,,,,
0,4015,267,78,90,2,94,34,94,66.0,86,,
0,4015,267,78,90,2,82,26,78,38.0,D,,
0,4015,267,78,90,1,82,34,D,,,,
0,4015,267,78,90,1,82,50,D,,,,
0,4015,267,78,90,3,86,38,86,70.0,82,70.0,D
0,4015,267,78,90,1,98,54,90,,,,
0,4015,267,78,90,3,78,10,78,54.0,78,62.0,D
0,4015,267,78,90,1,94,34,D,,,,
0,4015,267,78,90,1,82,58,D,,,,
0,4015,267,78,90,2,90,38,78,58.0,D,,
0,4015,267,78,90,2,94,26,82,26.0,D,,
0,4015,267,78,90,3,82,70,78,70.0,78,70.0,78
0,4015,267,78,90,3,90,30,86,50.0,78,50.0,D
0,4016,267,62,78,3,70,46,66,54.0,66,58.0,D
0,4016,267,62,78,1,98,58,82,,,,
0,4016,267,62,78,2,94,18,90,62.0,70,,
0,4016,267,62,78,2,98,86,98,86.0,A,,
0,4016,267,62,78,3,94,58,94,58.0,94,58.0,66
0,4016,267,62,78,2,86,26,66,34.0,D,,
0,4016,267,62,78,1,66,42,D,,,,
0,4016,267,62,78,1,90,62,82,,,,
0,4016,267,62,78,2,98,46,90,46.0,70,,
0,4016,267,62,78,2,86,58,66,62.0,D,,
0,4016,267,62,78,1,62,22,D,,,,
0,4017,267,66,42,3,98,10,98,38.0,98,54.0,D
0,4017,267,66,42,3,78,10,74,10.0,74,22.0,66
0,4017,267,66,42,2,66,10,66,18.0,D,,
0,4017,267,66,42,1,82,26,D,,,,
0,4017,267,66,42,1,74,26,D,,,,
0,4017,267,66,42,1,66,46,66,,,,
0,4017,267,66,42,1,98,50,78,,,,
0,4017,267,66,42,2,74,46,70,54.0,D,,
0,4017,267,66,42,1,94,42,70,,,,
0,4017,267,66,42,3,78,14,70,34.0,70,46.0,D
0,4017,267,66,42,2,98,30,78,34.0,D,,
0,4017,267,66,42,1,82,10,D,,,,
0,4017,267,66,42,1,98,42,70,,,,
0,4018,267,90,74,1,94,62,D,,,,
0,4018,267,90,74,3,94,14,94,70.0,94,70.0,D
0,4018,267,90,74,2,94,82,90,82.0,D,,
0,4018,267,90,74,3,94,18,94,18.0,90,86.0,D
0,4018,267,90,74,3,94,26,90,58.0,90,70.0,D
0,4018,267,90,74,1,94,26,D,,,,
0,4018,267,90,74,2,94,50,90,50.0,D,,
0,4018,267,90,74,1,94,34,D,,,,
0,4018,267,90,74,1,94,66,D,,,,
0,4018,267,90,74,2,94,34,90,38.0,D,,
0,4018,267,90,74,1,98,30,D,,,,
0,4018,267,90,74,3,94,46,90,74.0,90,74.0,90
0,4018,267,90,74,3,90,10,90,22.0,90,54.0,D
0,4019,267,38,14,1,86,10,42,,,,
0,4019,267,38,14,2,62,10,38,10.0,D,,
0,4019,267,38,14,2,74,30,58,38.0,54,,
0,4019,267,38,14,1,90,22,D,,,,
0,4020,268,78,78,1,86,38,D,,,,
0,4020,268,78,78,3,94,34,94,38.0,78,66.0,D
0,4020,268,78,78,2,90,18,86,38.0,78,,
0,4020,268,78,78,3,90,22,90,26.0,82,30.0,82
0,4020,268,78,78,3,94,14,94,66.0,86,74.0,82
0,4020,268,78,78,1,98,50,78,,,,
0,4020,268,78,78,2,78,30,78,46.0,D,,
0,4020,268,78,78,2,94,38,86,46.0,78,,
0,4020,268,78,78,3,86,38,86,50.0,86,50.0,D
0,4020,268,78,78,1,82,70,78,,,,
0,4021,268,90,74,1,94,38,90,,,,
0,4021,268,90,74,3,90,58,90,66.0,90,66.0,D
0,4021,268,90,74,3,98,46,98,78.0,98,78.0,98
0,4021,268,90,74,3,98,42,98,58.0,98,62.0,94
0,4021,268,90,74,3,98,26,90,70.0,90,82.0,D
0,4021,268,90,74,2,98,58,90,62.0,D,,
0,4021,268,90,74,1,90,62,D,,,,
0,4021,268,90,74,3,94,42,90,54.0,90,74.0,D
0,4021,268,90,74,1,94,14,D,,,,
0,4021,268,90,74,3,94,10,90,78.0,90,78.0,D
0,4021,268,90,74,1,94,14,D,,,,
0,4021,268,90,74,1,90,78,D,,,,
0,4021,268,90,74,1,98,18,90,,,,
0,4021,268,90,74,1,90,38,D,,,,
0,4022,268,74,54,3,98,46,94,46.0,82,46.0,78
0,4022,268,74,54,1,90,86,A,,,,
0,4022,268,74,54,2,82,62,82,66.0,D,,
0,4022,268,74,54,1,74,66,D,,,,
0,4022,268,74,54,1,90,46,D,,,,
0,4022,268,74,54,3,98,30,78,54.0,74,58.0,74
0,4022,268,74,54,2,74,30,74,38.0,D,,
0,4022,268,74,54,2,90,34,86,34.0,D,,
0,4022,268,74,54,1,74,30,D,,,,
0,4022,268,74,54,3,90,30,86,34.0,78,34.0,78
0,4023,268,94,70,3,98,54,98,78.0,98,86.0,D
0,4023,268,94,70,2,98,14,94,54.0,D,,
0,4023,268,94,70,3,98,34,98,38.0,94,70.0,94
0,4023,268,94,70,3,98,30,98,38.0,98,54.0,D
0,4023,268,94,70,1,98,70,D,,,,
0,4023,268,94,70,3,98,14,98,54.0,98,66.0,D
0,4023,268,94,70,2,98,38,94,50.0,D,,
0,4023,268,94,70,1,94,26,D,,,,
0,4023,268,94,70,3,98,50,94,54.0,94,86.0,D
0,4023,268,94,70,1,94,30,D,,,,
0,4023,268,94,70,3,94,38,94,70.0,94,82.0,94
0,4023,268,94,70,2,94,34,94,34.0,D,,
0,4023,268,94,70,3,94,22,94,34.0,94,38.0,D
0,4023,268,94,70,3,98,30,98,62.0,98,78.0,98
0,4024,268,86,90,1,86,70,D,,,,
0,4024,268,86,90,1,94,10,D,,,,
0,4024,268,86,90,1,98,14,D,,,,
0,4024,268,86,90,1,98,30,90,,,,
0,4024,268,86,90,1,98,10,86,,,,
0,4024,268,86,90,1,86,14,D,,,,
0,4024,268,86,90,1,90,10,86,,,,
0,4024,268,86,90,2,98,10,98,14.0,98,,
0,4025,268,66,74,1,74,50,D,,,,
0,4025,268,66,74,1,78,26,D,,,,
0,4025,268,66,74,3,86,10,66,10.0,66,10.0,66
0,4025,268,66,74,2,82,30,78,30.0,D,,
0,4025,268,66,74,2,90,50,78,58.0,70,,
0,4025,268,66,74,1,78,70,A,,,,
0,4025,268,66,74,2,66,34,66,42.0,D,,
0,4025,268,66,74,1,70,54,66,,,,
0,4026,268,94,78,3,98,42,98,74.0,98,82.0,D
0,4026,268,94,78,2,94,62,94,70.0,D,,
0,4026,268,94,78,3,94,10,94,42.0,94,66.0,94
0,4026,268,94,78,2,94,26,94,38.0,D,,
0,4026,268,94,78,1,94,90,D,,,,
0,4026,268,94,78,1,98,58,D,,,,
0,4026,268,94,78,1,94,46,D,,,,
0,4026,268,94,78,1,98,46,D,,,,
0,4026,268,94,78,1,98,34,D,,,,
0,4026,268,94,78,1,98,34,94,,,,
0,4027,268,86,70,1,94,18,D,,,,
0,4027,268,86,70,2,86,10,86,30.0,D,,
0,4027,268,86,70,2,90,10,86,74.0,D,,
0,4027,268,86,70,3,98,42,98,58.0,94,78.0,94
0,4027,268,86,70,3,98,30,86,34.0,86,66.0,86
0,4027,268,86,70,3,86,74,86,78.0,86,78.0,86
0,4027,268,86,70,2,86,62,86,74.0,D,,
0,4027,268,86,70,2,90,58,86,70.0,D,,
0,4028,268,70,66,2,70,10,70,50.0,D,,
0,4028,268,70,66,2,70,38,70,58.0,D,,
0,4028,268,70,66,1,94,26,78,,,,
0,4028,268,70,66,1,98,70,D,,,,
0,4028,268,70,66,1,74,58,D,,,,
0,4028,268,70,66,3,70,34,70,38.0,70,50.0,D
0,4028,268,70,66,3,78,42,70,54.0,70,58.0,D
0,4028,268,70,66,1,70,14,D,,,,
0,4028,268,70,66,3,98,26,94,34.0,78,74.0,A
0,4028,268,70,66,1,70,58,D,,,,
0,4028,268,70,66,1,98,70,74,,,,
0,4028,268,70,66,3,86,26,74,42.0,74,42.0,D
0,4029,268,82,86,1,98,50,D,,,,
0,4029,268,82,86,1,82,22,D,,,,
0,4030,268,78,38,1,82,74,82,,,,
0,4030,268,78,38,3,86,46,86,54.0,82,54.0,82
0,4030,268,78,38,2,82,38,78,42.0,D,,
0,4030,268,78,38,3,82,18,78,34.0,78,38.0,D
0,4030,268,78,38,1,86,50,82,,,,
0,4030,268,78,38,2,94,14,82,18.0,D,,
0,4030,268,78,38,3,98,46,86,54.0,86,58.0,D
0,4030,268,78,38,1,98,18,98,,,,
0,4030,268,78,38,1,86,18,D,,,,
0,4030,268,78,38,3,98,18,94,38.0,94,46.0,86
0,4030,268,78,38,1,94,10,78,,,,
0,4031,268,90,22,1,90,18,90,,,,
0,4031,268,90,22,2,94,42,94,42.0,D,,
0,4031,268,90,22,1,94,62,D,,,,
0,4031,268,90,22,3,94,58,94,58.0,90,58.0,D
0,4031,268,90,22,1,94,34,90,,,,
0,4031,268,90,22,1,90,10,D,,,,
0,4031,268,90,22,3,98,10,90,10.0,90,26.0,D
0,4031,268,90,22,1,90,14,D,,,,
0,4031,268,90,22,1,98,46,94,,,,
0,4031,268,90,22,3,98,10,98,26.0,94,30.0,90
0,4031,268,90,22,2,98,14,94,22.0,D,,
0,4031,268,90,22,1,98,34,90,,,,
0,4031,268,90,22,1,98,18,90,,,,
0,4031,268,90,22,2,94,14,90,22.0,D,,
0,4032,268,94,86,1,98,10,D,,,,
0,4032,268,94,86,2,98,10,98,10.0,D,,
0,4032,268,94,86,1,98,10,D,,,,
0,4032,268,94,86,1,94,86,D,,,,
0,4032,268,94,86,1,94,10,D,,,,
0,4033,268,90,78,3,94,46,94,90.0,94,90.0,D
0,4033,268,90,78,1,90,42,D,,,,
0,4033,268,90,78,3,94,38,90,58.0,90,62.0,90
0,4033,268,90,78,2,98,50,98,58.0,D,,
0,4033,268,90,78,2,90,30,90,58.0,D,,
0,4033,268,90,78,1,90,46,D,,,,
0,4033,268,90,78,3,98,42,94,66.0,90,74.0,90
0,4033,268,90,78,1,94,62,D,,,,
0,4033,268,90,78,2,94,58,90,86.0,D,,
0,4034,268,90,26,2,98,66,90,66.0,90,,
0,4034,268,90,26,3,98,78,94,82.0,90,82.0,90
0,4034,268,90,26,2,94,26,94,50.0,D,,
0,4034,268,90,26,1,94,34,D,,,,
0,4034,268,90,26,2,90,26,90,26.0,D,,
0,4034,268,90,26,2,98,30,94,30.0,90,,
0,4034,268,90,26,1,98,18,94,,,,
0,4034,268,90,26,2,90,14,90,38.0,D,,
0,4034,268,90,26,1,94,30,90,,,,
0,4034,268,90,26,3,90,26,90,42.0,90,46.0,90
0,4035,269,74,94,2,78,18,74,18.0,D,,
0,4035,269,74,94,1,90,62,74,,,,
0,4035,269,74,94,1,94,70,74,,,,
0,4035,269,74,94,1,94,66,78,,,,
0,4035,269,74,94,1,94,86,A,,,,
0,4035,269,74,94,3,94,62,90,70.0,78,70.0,74
0,4035,269,74,94,1,74,46,D,,,,
0,4036,269,42,82,1,46,14,46,,,,
0,4036,269,42,82,1,42,38,D,,,,
0,4036,269,42,82,2,50,42,46,42.0,46,,
0,4036,269,42,82,3,54,26,50,26.0,46,38.0,42
0,4036,269,42,82,3,74,26,74,30.0,70,50.0,A
0,4036,269,42,82,2,42,22,42,22.0,D,,
0,4036,269,42,82,1,62,18,D,,,,
0,4037,269,26,18,1,42,34,A,,,,
0,4038,269,82,98,3,94,10,86,22.0,86,26.0,82
0,4038,269,82,98,3,82,14,82,18.0,82,26.0,82
0,4038,269,82,98,2,82,46,82,46.0,D,,
0,4038,269,82,98,3,86,38,82,50.0,82,50.0,82
0,4038,269,82,98,2,94,14,90,18.0,86,,
0,4038,269,82,98,1,98,70,D,,,,
0,4038,269,82,98,1,90,10,D,,,,
0,4038,269,82,98,3,98,14,94,14.0,86,14.0,82
0,4038,269,82,98,1,82,46,82,,,,
0,4038,269,82,98,1,90,14,D,,,,
0,4038,269,82,98,1,82,78,82,,,,
0,4038,269,82,98,2,86,26,86,26.0,82,,
0,4038,269,82,98,3,94,22,86,34.0,86,34.0,86
0,4038,269,82,98,2,86,54,86,54.0,86,,
0,4039,269,94,18,1,98,10,98,,,,
0,4039,269,94,18,1,98,18,D,,,,
0,4039,269,94,18,1,94,18,D,,,,
0,4039,269,94,18,1,98,14,94,,,,
0,4039,269,94,18,2,94,22,94,70.0,94,,
0,4040,269,62,58,1,94,62,70,,,,
0,4040,269,62,58,3,98,18,74,42.0,66,46.0,62
0,4040,269,62,58,1,78,10,62,,,,
0,4040,269,62,58,2,94,50,74,54.0,62,,
0,4040,269,62,58,3,90,30,82,42.0,78,42.0,D
0,4041,269,94,54,1,98,18,94,,,,
0,4041,269,94,54,2,94,18,94,30.0,94,,
0,4041,269,94,54,1,98,22,D,,,,
0,4041,269,94,54,2,98,30,94,42.0,D,,
0,4041,269,94,54,3,98,22,98,30.0,98,58.0,94
0,4041,269,94,54,1,94,46,D,,,,
0,4042,269,98,94,1,98,54,D,,,,
0,4042,269,98,94,3,98,50,98,74.0,98,74.0,D
0,4042,269,98,94,1,98,42,D,,,,
0,4042,269,98,94,3,98,34,98,46.0,98,58.0,D
0,4042,269,98,94,1,98,26,D,,,,
0,4042,269,98,94,3,98,86,98,90.0,98,94.0,98
0,4042,269,98,94,2,98,30,98,34.0,D,,
0,4042,269,98,94,3,98,34,98,50.0,98,50.0,98
0,4042,269,98,94,1,98,62,D,,,,
0,4042,269,98,94,1,98,46,D,,,,
0,4043,269,90,58,3,98,46,94,66.0,94,74.0,D
0,4043,269,90,58,1,94,42,D,,,,
0,4043,269,90,58,3,94,30,94,38.0,94,90.0,A
0,4043,269,90,58,2,98,22,94,22.0,D,,
0,4043,269,90,58,2,90,54,90,54.0,D,,
0,4043,269,90,58,1,94,22,D,,,,
0,4043,269,90,58,2,98,34,94,38.0,94,,
0,4043,269,90,58,1,90,58,90,,,,
0,4043,269,90,58,2,90,22,90,22.0,D,,
0,4044,269,82,42,3,90,18,82,62.0,82,62.0,D
0,4044,269,82,42,2,98,22,98,22.0,98,,
0,4044,269,82,42,2,86,30,82,50.0,D,,
0,4044,269,82,42,1,90,14,D,,,,
0,4044,269,82,42,1,90,54,82,,,,
0,4044,269,82,42,2,86,38,86,38.0,D,,
0,4044,269,82,42,3,98,70,98,70.0,82,70.0,82
0,4044,269,82,42,1,82,22,82,,,,
0,4044,269,82,42,2,82,58,82,58.0,82,,
0,4044,269,82,42,1,90,70,D,,,,
0,4045,269,70,86,1,82,10,D,,,,
0,4045,269,70,86,1,78,18,D,,,,
0,4045,269,70,86,2,94,66,86,66.0,70,,
0,4045,269,70,86,3,74,10,74,10.0,74,50.0,74
0,4045,269,70,86,1,70,18,D,,,,
0,4045,269,70,86,1,70,46,D,,,,
