cluster_id,anon_item_id,anon_slr_id,vs,vb,rounds_total,s0,b1,s1,b2,s2,b3,s3
0,2581,172,98,78,1,98,26,D,,,,
0,2581,172,98,78,1,98,50,D,,,,
0,2581,172,98,78,1,98,26,D,,,,
0,2581,172,98,78,3,98,14,98,46.0,98,54.0,D
0,2581,172,98,78,1,98,42,D,,,,
0,2581,172,98,78,1,98,22,D,,,,
0,2581,172,98,78,3,98,42,98,46.0,98,50.0,D
0,2582,172,38,26,3,46,10,46,10.0,42,10.0,42
0,2582,172,38,26,1,70,42,A,,,,
0,2582,172,38,26,3,98,10,54,30.0,54,34.0,D
0,2582,172,38,26,1,90,30,38,,,,
0,2582,172,38,26,2,98,10,86,38.0,70,,
0,2582,172,38,26,1,78,34,58,,,,
0,2582,172,38,26,3,50,10,42,10.0,42,10.0,38
0,2582,172,38,26,1,82,14,42,,,,
0,2582,172,38,26,3,90,10,82,14.0,42,14.0,42
0,2583,172,66,30,1,66,46,D,,,,
0,2583,172,66,30,3,90,30,82,30.0,66,30.0,D
0,2583,172,66,30,3,90,14,86,26.0,66,26.0,D
0,2583,172,66,30,1,66,18,D,,,,
0,2583,172,66,30,1,82,46,D,,,,
0,2583,172,66,30,3,78,26,66,46.0,66,50.0,66
0,2583,172,66,30,1,70,50,70,,,,
0,2583,172,66,30,2,66,18,66,50.0,D,,
0,2583,172,66,30,2,70,34,66,38.0,D,,
0,2583,172,66,30,1,70,22,66,,,,
0,2583,172,66,30,1,90,66,90,,,,
0,2584,172,82,38,2,94,10,86,14.0,D,,
0,2584,172,82,38,1,86,26,D,,,,
0,2584,172,82,38,1,86,46,D,,,,
0,2584,172,82,38,2,90,78,90,78.0,86,,
0,2584,172,82,38,3,94,14,90,18.0,82,18.0,D
0,2584,172,82,38,1,98,14,98,,,,
0,2584,172,82,38,2,94,22,82,42.0,D,,
0,2584,172,82,38,2,90,54,82,54.0,82,,
0,2584,172,82,38,1,98,46,86,,,,
0,2584,172,82,38,2,90,82,86,82.0,D,,
0,2584,172,82,38,1,98,14,90,,,,
0,2584,172,82,38,3,98,74,98,74.0,98,82.0,86
0,2584,172,82,38,1,94,10,D,,,,
0,2585,172,62,14,1,98,18,D,,,,
0,2585,172,62,14,3,90,26,90,30.0,74,54.0,74
0,2585,172,62,14,1,66,10,66,,,,
0,2585,172,62,14,2,98,46,78,46.0,74,,
0,2585,172,62,14,1,62,14,D,,,,
0,2585,172,62,14,2,66,22,66,22.0,66,,
0,2585,172,62,14,2,78,30,74,38.0,74,,
0,2585,172,62,14,1,66,14,D,,,,
0,2585,172,62,14,3,94,34,70,34.0,62,46.0,62
0,2585,172,62,14,1,82,10,70,,,,
0,2585,172,62,14,3,62,10,62,14.0,62,18.0,D
0,2585,172,62,14,1,70,10,D,,,,
0,2586,172,50,58,2,78,42,62,42.0,D,,
0,2586,172,50,58,1,54,30,50,,,,
0,2586,172,50,58,2,50,42,50,42.0,50,,
0,2586,172,50,58,2,62,38,58,50.0,54,,
0,2586,172,50,58,2,94,30,66,34.0,62,,
0,2586,172,50,58,2,98,14,54,50.0,A,,
0,2586,172,50,58,1,62,50,62,,,,
0,2586,172,50,58,3,90,10,62,14.0,58,14.0,54
0,2586,172,50,58,1,62,42,54,,,,
0,2586,172,50,58,1,98,38,D,,,,
0,2586,172,50,58,1,66,14,54,,,,
0,2586,172,50,58,1,74,18,D,,,,
0,2587,172,98,70,1,98,46,D,,,,
0,2587,172,98,70,1,98,14,98,,,,
0,2587,172,98,70,1,98,42,98,,,,
0,2587,172,98,70,2,98,14,98,30.0,D,,
0,2587,172,98,70,1,98,70,D,,,,
0,2587,172,98,70,1,98,34,D,,,,
0,2587,172,98,70,1,98,26,D,,,,
0,2587,172,98,70,1,98,34,98,,,,
0,2587,172,98,70,1,98,90,98,,,,
0,2587,172,98,70,1,98,50,98,,,,
0,2587,172,98,70,1,98,14,D,,,,
0,2588,172,58,50,1,70,42,D,,,,
0,2588,172,58,50,2,70,22,58,42.0,D,,
0,2588,172,58,50,2,74,10,58,14.0,58,,
0,2588,172,58,50,3,98,34,74,46.0,66,46.0,66
0,2588,172,58,50,1,90,54,58,,,,
0,2588,172,58,50,3,86,14,78,14.0,74,22.0,D
0,2588,172,58,50,3,90,10,70,22.0,70,30.0,66
0,2588,172,58,50,2,82,54,66,54.0,66,,
0,2588,172,58,50,2,66,18,58,18.0,D,,
0,2588,172,58,50,2,70,18,58,50.0,58,,
0,2588,172,58,50,1,90,10,90,,,,
0,2588,172,58,50,2,82,30,58,42.0,D,,
0,2589,172,54,86,2,70,42,66,46.0,62,,
0,2589,172,54,86,1,98,10,62,,,,
0,2589,172,54,86,2,70,14,66,14.0,54,,
0,2589,172,54,86,3,70,42,62,46.0,62,46.0,54
0,2589,172,54,86,3,94,10,90,30.0,54,30.0,D
0,2589,172,54,86,2,70,10,66,10.0,D,,
0,2589,172,54,86,2,90,30,62,30.0,54,,
0,2589,172,54,86,2,74,10,66,10.0,66,,
0,2589,172,54,86,1,82,14,54,,,,
0,2589,172,54,86,1,62,30,D,,,,
0,2589,172,54,86,2,78,18,58,46.0,D,,
0,2589,172,54,86,2,98,14,70,18.0,D,,
0,2589,172,54,86,2,62,30,58,30.0,D,,
0,2589,172,54,86,1,86,42,D,,,,
0,2590,172,98,38,2,98,30,98,30.0,D,,
0,2590,172,98,38,1,98,46,98,,,,
0,2590,172,98,38,1,98,46,D,,,,
0,2590,172,98,38,1,98,10,D,,,,
0,2590,172,98,38,1,98,50,D,,,,
0,2591,172,70,74,3,90,14,70,30.0,70,30.0,70
0,2591,172,70,74,2,78,62,70,62.0,D,,
0,2591,172,70,74,1,86,42,78,,,,
0,2591,172,70,74,1,94,90,A,,,,
0,2591,172,70,74,3,98,38,98,38.0,82,42.0,70
0,2591,172,70,74,1,70,42,70,,,,
0,2591,172,70,74,1,98,30,74,,,,
0,2591,172,70,74,2,82,34,82,42.0,78,,
0,2591,172,70,74,2,94,34,94,38.0,86,,
0,2591,172,70,74,1,98,22,94,,,,
0,2591,172,70,74,2,82,10,74,22.0,74,,
0,2591,172,70,74,1,70,46,D,,,,
0,2591,172,70,74,3,90,14,70,26.0,70,26.0,70
0,2591,172,70,74,3,94,26,74,26.0,70,26.0,D
0,2592,172,94,82,1,94,18,D,,,,
0,2592,172,94,82,1,94,14,D,,,,
0,2592,172,94,82,3,98,38,94,82.0,94,86.0,94
0,2592,172,94,82,1,94,50,D,,,,
0,2592,172,94,82,2,94,38,94,38.0,D,,
0,2592,172,94,82,1,98,50,D,,,,
0,2592,172,94,82,2,94,14,94,30.0,D,,
0,2592,172,94,82,3,94,10,94,38.0,94,46.0,D
0,2592,172,94,82,3,98,62,98,62.0,94,82.0,94
0,2593,172,86,70,3,86,14,86,26.0,86,42.0,86
0,2593,172,86,70,2,86,10,86,10.0,D,,
0,2593,172,86,70,2,86,10,86,14.0,D,,
0,2593,172,86,70,1,94,78,D,,,,
0,2593,172,86,70,1,86,14,86,,,,
0,2593,172,86,70,3,86,14,86,50.0,86,74.0,D
0,2593,172,86,70,1,94,34,90,,,,
0,2593,172,86,70,1,90,22,D,,,,
0,2593,172,86,70,1,90,10,D,,,,
0,2593,172,86,70,1,98,26,90,,,,
0,2593,172,86,70,2,90,22,90,38.0,D,,
0,2594,172,90,86,2,94,70,90,78.0,D,,
0,2594,172,90,86,1,90,42,D,,,,
0,2594,172,90,86,1,94,74,D,,,,
0,2594,172,90,86,1,90,46,D,,,,
0,2594,172,90,86,1,98,22,D,,,,
0,2594,172,90,86,1,90,42,D,,,,
0,2594,172,90,86,1,90,50,D,,,,
0,2594,172,90,86,2,90,38,90,54.0,D,,
0,2595,173,86,78,1,90,50,D,,,,
0,2595,173,86,78,3,94,50,90,82.0,86,82.0,D
0,2595,173,86,78,2,98,34,98,50.0,90,,
0,2595,173,86,78,2,98,74,94,74.0,90,,
0,2595,173,86,78,3,98,66,94,74.0,86,74.0,D
0,2595,173,86,78,3,98,26,94,34.0,94,42.0,94
0,2595,173,86,78,2,86,46,86,66.0,D,,
0,2596,173,90,86,1,98,50,94,,,,
0,2596,173,90,86,1,98,86,D,,,,
0,2596,173,90,86,3,90,34,90,54.0,90,58.0,D
0,2596,173,90,86,1,90,82,D,,,,
0,2596,173,90,86,1,90,10,90,,,,
0,2596,173,90,86,1,90,30,D,,,,
0,2596,173,90,86,1,90,18,D,,,,
0,2596,173,90,86,2,98,26,90,26.0,D,,
0,2596,173,90,86,1,94,10,D,,,,
0,2596,173,90,86,1,90,38,D,,,,
0,2596,173,90,86,1,98,50,94,,,,
0,2597,173,58,14,1,66,18,D,,,,
0,2597,173,58,14,2,86,30,70,30.0,D,,
0,2597,173,58,14,3,70,30,66,30.0,62,30.0,D
0,2597,173,58,14,1,58,14,D,,,,
0,2597,173,58,14,3,82,10,62,22.0,62,26.0,D
0,2597,173,58,14,1,94,46,62,,,,
0,2597,173,58,14,2,94,22,58,38.0,D,,
0,2597,173,58,14,1,90,22,74,,,,
0,2597,173,58,14,2,82,10,58,26.0,D,,
0,2597,173,58,14,3,74,10,58,22.0,58,34.0,D
0,2597,173,58,14,2,74,10,62,14.0,D,,
0,2597,173,58,14,3,86,10,58,18.0,58,18.0,D
0,2597,173,58,14,1,94,50,78,,,,
0,2598,173,74,50,2,82,14,82,22.0,74,,
0,2598,173,74,50,1,94,22,74,,,,
0,2598,173,74,50,1,90,26,D,,,,
0,2598,173,74,50,3,78,58,74,58.0,74,62.0,74
0,2598,173,74,50,2,74,14,74,26.0,D,,
0,2598,173,74,50,1,90,74,D,,,,
0,2598,173,74,50,1,94,30,78,,,,
0,2598,173,74,50,2,94,10,86,14.0,78,,
0,2598,173,74,50,2,82,18,74,22.0,D,,
0,2598,173,74,50,2,90,14,74,34.0,74,,
0,2598,173,74,50,1,90,50,78,,,,
0,2598,173,74,50,1,78,70,D,,,,
0,2598,173,74,50,1,78,54,D,,,,
0,2598,173,74,50,1,98,34,86,,,,
0,2599,173,70,66,2,86,46,82,54.0,D,,
0,2599,173,70,66,3,70,50,70,50.0,70,50.0,70
0,2599,173,70,66,2,70,38,70,58.0,D,,
0,2599,173,70,66,1,86,58,74,,,,
0,2599,173,70,66,1,98,42,74,,,,
0,2599,173,70,66,1,82,22,D,,,,
0,2599,173,70,66,3,86,66,74,66.0,70,66.0,70
0,2599,173,70,66,3,74,34,70,46.0,70,46.0,D
0,2600,173,94,38,1,98,46,D,,,,
0,2600,173,94,38,1,98,14,D,,,,
0,2600,173,94,38,1,94,30,D,,,,
0,2600,173,94,38,2,94,10,94,22.0,94,,
0,2600,173,94,38,2,98,22,98,50.0,D,,
0,2600,173,94,38,3,94,22,94,30.0,94,66.0,94
0,2600,173,94,38,2,98,22,98,26.0,98,,
0,2600,173,94,38,2,98,58,98,74.0,98,,
0,2600,173,94,38,3,98,22,98,30.0,94,74.0,94
0,2600,173,94,38,1,98,46,D,,,,
0,2601,173,74,26,2,82,70,82,70.0,D,,
0,2601,173,74,26,1,74,18,D,,,,
0,2601,173,74,26,1,78,30,D,,,,
0,2601,173,74,26,1,78,10,D,,,,
0,2601,173,74,26,3,90,18,86,22.0,78,34.0,D
0,2601,173,74,26,3,86,10,86,10.0,78,10.0,D
0,2601,173,74,26,2,98,10,74,10.0,D,,
0,2601,173,74,26,1,78,62,D,,,,
0,2601,173,74,26,3,78,58,74,70.0,74,70.0,74
0,2601,173,74,26,1,86,38,74,,,,
0,2602,173,18,34,1,46,10,30,,,,
0,2602,173,18,34,3,42,10,18,10.0,18,10.0,18
0,2602,173,18,34,1,26,10,D,,,,
0,2602,173,18,34,1,98,18,38,,,,
0,2602,173,18,34,3,90,10,54,18.0,50,18.0,50
0,2602,173,18,34,3,46,10,38,10.0,38,10.0,18
0,2602,173,18,34,2,38,10,38,10.0,D,,
0,2603,173,74,22,2,74,22,74,34.0,D,,
0,2603,173,74,22,2,74,46,74,50.0,D,,
0,2603,173,74,22,3,74,22,74,22.0,74,42.0,74
0,2603,173,74,22,1,74,10,D,,,,
0,2603,173,74,22,3,90,30,74,54.0,74,62.0,D
0,2603,173,74,22,2,94,10,86,34.0,D,,
0,2604,173,66,74,1,98,14,74,,,,
0,2604,173,66,74,1,90,26,D,,,,
0,2604,173,66,74,2,78,66,78,66.0,74,,
0,2604,173,66,74,3,82,10,70,18.0,70,18.0,D
0,2604,173,66,74,3,90,30,86,30.0,86,66.0,78
0,2604,173,66,74,3,94,18,86,26.0,86,26.0,78
0,2604,173,66,74,1,94,14,D,,,,
0,2605,173,74,74,1,86,14,86,,,,
0,2605,173,74,74,1,98,10,98,,,,
0,2605,173,74,74,2,74,14,74,14.0,74,,
0,2605,173,74,74,2,82,10,82,10.0,D,,
0,2605,173,74,74,2,98,22,86,22.0,D,,
0,2605,173,74,74,1,90,50,86,,,,
0,2605,173,74,74,1,94,54,D,,,,
0,2605,173,74,74,2,86,34,78,34.0,74,,
0,2605,173,74,74,1,74,22,D,,,,
0,2605,173,74,74,2,90,22,78,22.0,D,,
0,2605,173,74,74,3,90,62,90,62.0,90,62.0,74
0,2605,173,74,74,2,94,26,78,26.0,D,,
0,2605,173,74,74,2,86,42,74,70.0,D,,
0,2606,173,74,78,2,98,50,94,70.0,82,,
0,2606,173,74,78,3,86,10,74,22.0,74,26.0,74
0,2606,173,74,78,1,98,62,74,,,,
0,2606,173,74,78,3,74,26,74,50.0,74,58.0,74
0,2606,173,74,78,2,94,10,78,10.0,D,,
0,2606,173,74,78,3,90,18,86,42.0,86,58.0,78
0,2606,173,74,78,2,98,30,82,30.0,D,,
0,2606,173,74,78,2,94,22,74,22.0,D,,
0,2606,173,74,78,3,90,62,78,66.0,78,66.0,D
0,2606,173,74,78,3,98,38,94,62.0,82,62.0,82
0,2606,173,74,78,1,90,54,78,,,,
0,2606,173,74,78,3,86,26,78,46.0,78,46.0,74
0,2606,173,74,78,1,78,54,D,,,,
0,2607,173,66,58,1,78,30,74,,,,
0,2607,173,66,58,1,90,18,82,,,,
0,2607,173,66,58,1,82,10,70,,,,
0,2607,173,66,58,3,70,46,70,46.0,66,46.0,66
0,2607,173,66,58,3,70,46,70,46.0,70,46.0,66
0,2607,173,66,58,2,98,46,90,46.0,74,,
0,2607,173,66,58,2,74,10,66,26.0,D,,
0,2607,173,66,58,1,94,62,66,,,,
0,2608,173,74,18,1,86,26,D,,,,
0,2608,173,74,18,2,78,18,74,26.0,D,,
0,2608,173,74,18,3,90,10,82,26.0,74,34.0,D
0,2608,173,74,18,3,90,26,82,26.0,78,30.0,D
0,2608,173,74,18,3,94,38,94,42.0,86,46.0,86
0,2608,173,74,18,3,90,10,86,10.0,82,10.0,74
0,2608,173,74,18,1,78,10,D,,,,
0,2608,173,74,18,2,74,34,74,42.0,74,,
0,2608,173,74,18,1,78,18,D,,,,
0,2608,173,74,18,3,90,62,90,62.0,78,70.0,74
0,2608,173,74,18,2,86,54,86,54.0,78,,
0,2608,173,74,18,1,78,58,D,,,,
0,2609,173,58,58,3,66,38,62,38.0,58,38.0,58
0,2609,173,58,58,2,70,10,70,14.0,D,,
0,2609,173,58,58,1,82,66,A,,,,
0,2609,173,58,58,3,66,34,66,46.0,58,46.0,D
0,2609,173,58,58,1,58,10,D,,,,
0,2609,173,58,58,3,78,18,78,22.0,70,22.0,70
0,2609,173,58,58,2,86,10,82,42.0,D,,
0,2609,173,58,58,3,90,14,70,30.0,70,30.0,D
0,2609,173,58,58,1,98,34,D,,,,
0,2609,173,58,58,1,86,18,62,,,,
0,2609,173,58,58,1,86,78,A,,,,
0,2610,174,90,90,1,94,46,D,,,,
0,2610,174,90,90,2,90,38,90,66.0,D,,
0,2610,174,90,90,1,90,66,D,,,,
0,2610,174,90,90,3,98,38,98,66.0,98,74.0,D
0,2610,174,90,90,1,90,30,D,,,,
0,2610,174,90,90,1,98,58,D,,,,
0,2610,174,90,90,1,90,54,D,,,,
0,2610,174,90,90,1,90,18,D,,,,
0,2610,174,90,90,1,90,58,D,,,,
0,2611,174,78,26,1,90,78,D,,,,
0,2611,174,78,26,1,86,10,78,,,,
0,2611,174,78,26,1,98,58,86,,,,
0,2611,174,78,26,1,86,10,86,,,,
0,2611,174,78,26,1,82,38,D,,,,
0,2611,174,78,26,1,94,22,94,,,,
0,2611,174,78,26,1,90,34,90,,,,
0,2611,174,78,26,1,78,10,D,,,,
0,2611,174,78,26,1,82,70,D,,,,
0,2611,174,78,26,1,98,26,D,,,,
0,2611,174,78,26,1,86,22,82,,,,
0,2611,174,78,26,1,86,34,82,,,,
0,2612,174,58,50,1,66,34,D,,,,
0,2612,174,58,50,2,98,78,98,82.0,A,,
0,2612,174,58,50,3,66,30,66,42.0,62,42.0,D
0,2613,174,94,94,1,94,10,D,,,,
0,2613,174,94,94,3,98,18,98,38.0,94,82.0,94
0,2613,174,94,94,3,98,38,98,50.0,98,78.0,D
0,2613,174,94,94,1,98,66,D,,,,
0,2613,174,94,94,1,94,30,D,,,,
0,2613,174,94,94,2,94,58,94,62.0,D,,
0,2613,174,94,94,1,94,50,D,,,,
0,2613,174,94,94,1,94,42,D,,,,
0,2614,174,70,58,3,90,10,86,30.0,70,30.0,D
0,2614,174,70,58,3,78,10,78,14.0,78,26.0,70
0,2614,174,70,58,2,78,62,78,62.0,D,,
0,2614,174,70,58,1,86,66,D,,,,
0,2614,174,70,58,3,74,30,74,62.0,74,62.0,70
0,2614,174,70,58,1,74,10,70,,,,
0,2614,174,70,58,2,74,50,70,50.0,70,,
0,2614,174,70,58,1,78,14,D,,,,
0,2614,174,70,58,1,82,54,74,,,,
0,2614,174,70,58,3,82,26,78,26.0,78,50.0,78
0,2614,174,70,58,1,94,10,70,,,,
0,2614,174,70,58,1,90,30,74,,,,
0,2614,174,70,58,1,74,54,D,,,,
0,2615,174,50,38,3,98,10,98,10.0,78,10.0,D
0,2615,174,50,38,3,86,66,74,66.0,70,66.0,A
0,2615,174,50,38,1,82,14,58,,,,
0,2616,174,82,66,3,94,50,94,74.0,94,78.0,90
0,2616,174,82,66,3,86,74,86,74.0,82,78.0,D
0,2616,174,82,66,1,94,10,94,,,,
0,2616,174,82,66,2,98,38,82,42.0,D,,
0,2616,174,82,66,1,82,66,82,,,,
0,2616,174,82,66,1,86,78,D,,,,
0,2616,174,82,66,2,82,10,82,58.0,D,,
0,2616,174,82,66,2,82,26,82,42.0,D,,
0,2616,174,82,66,1,94,18,86,,,,
0,2616,174,82,66,2,90,10,82,14.0,82,,
0,2617,174,70,70,1,94,38,86,,,,
0,2617,174,70,70,1,86,54,70,,,,
0,2617,174,70,70,3,94,34,82,70.0,78,70.0,74
0,2617,174,70,70,1,78,22,70,,,,
0,2617,174,70,70,1,98,58,90,,,,
0,2617,174,70,70,1,94,74,A,,,,
0,2617,174,70,70,1,78,46,D,,,,
0,2617,174,70,70,1,86,26,D,,,,
0,2617,174,70,70,1,90,58,78,,,,
0,2617,174,70,70,1,70,10,D,,,,
0,2617,174,70,70,3,86,38,82,62.0,74,66.0,70
0,2618,174,66,86,2,70,30,70,34.0,D,,
0,2618,174,66,86,1,66,10,D,,,,
0,2618,174,66,86,3,90,18,90,50.0,74,50.0,74
0,2618,174,66,86,3,78,10,74,18.0,70,30.0,66
0,2618,174,66,86,2,70,18,66,18.0,D,,
0,2619,174,70,70,3,82,70,82,70.0,82,70.0,A
0,2620,174,82,74,1,90,62,D,,,,
0,2620,174,82,74,3,86,34,86,46.0,82,50.0,D
0,2620,174,82,74,2,90,42,90,78.0,D,,
0,2620,174,82,74,3,82,38,82,58.0,82,58.0,D
0,2620,174,82,74,2,82,54,82,74.0,D,,
0,2620,174,82,74,3,98,62,94,66.0,90,78.0,D
0,2620,174,82,74,2,98,26,86,34.0,D,,
0,2620,174,82,74,3,90,18,86,38.0,82,38.0,D
0,2620,174,82,74,2,86,58,82,66.0,D,,
0,2620,174,82,74,2,98,58,90,78.0,D,,
0,2621,174,70,46,3,78,18,74,30.0,70,34.0,D
0,2621,174,70,46,1,82,42,D,,,,
0,2621,174,70,46,2,90,38,78,58.0,D,,
0,2622,174,42,46,2,82,26,70,38.0,54,,
0,2622,174,42,46,1,70,14,D,,,,
0,2622,174,42,46,3,94,14,90,26.0,50,30.0,D
0,2622,174,42,46,3,62,22,50,26.0,50,26.0,42
0,2622,174,42,46,2,62,42,50,46.0,A,,
0,2622,174,42,46,3,62,10,50,14.0,46,18.0,42
0,2622,174,42,46,2,74,38,46,42.0,A,,
0,2622,174,42,46,1,82,10,D,,,,
0,2622,174,42,46,1,58,22,D,,,,
0,2622,174,42,46,2,62,30,42,38.0,42,,
0,2623,174,86,54,3,98,34,90,34.0,86,34.0,D
0,2623,174,86,54,1,94,42,86,,,,
0,2623,174,86,54,3,94,50,90,70.0,90,74.0,86
0,2624,174,46,54,2,86,26,74,34.0,D,,
0,2624,174,46,54,2,66,46,66,46.0,A,,
0,2624,174,46,54,1,86,22,D,,,,
0,2625,175,74,30,2,98,18,90,22.0,74,,
0,2625,175,74,30,2,78,62,74,62.0,D,,
0,2625,175,74,30,2,82,62,78,62.0,D,,
0,2625,175,74,30,3,86,14,78,18.0,78,18.0,D
0,2625,175,74,30,1,82,18,82,,,,
0,2625,175,74,30,1,90,46,90,,,,
0,2625,175,74,30,1,98,70,78,,,,
0,2625,175,74,30,2,94,18,78,58.0,D,,
0,2625,175,74,30,2,78,18,78,30.0,D,,
0,2625,175,74,30,3,82,18,74,22.0,74,42.0,D
0,2626,175,86,66,1,98,30,90,,,,
0,2626,175,86,66,2,98,62,94,74.0,90,,
0,2626,175,86,66,1,98,50,90,,,,
0,2626,175,86,66,3,90,82,90,82.0,86,82.0,86
0,2626,175,86,66,3,90,58,90,66.0,90,70.0,86
0,2626,175,86,66,3,98,66,98,70.0,94,70.0,86
0,2626,175,86,66,3,98,42,86,46.0,86,74.0,86
0,2626,175,86,66,3,86,62,86,66.0,86,66.0,86
0,2626,175,86,66,3,98,30,86,30.0,86,30.0,D
0,2626,175,86,66,2,90,18,90,22.0,D,,
0,2626,175,86,66,2,86,14,86,26.0,D,,
0,2626,175,86,66,1,86,62,D,,,,
0,2626,175,86,66,1,86,18,D,,,,
0,2627,175,98,86,3,98,66,98,66.0,98,90.0,98
0,2627,175,98,86,3,98,50,98,70.0,98,70.0,98
0,2627,175,98,86,3,98,62,98,62.0,98,66.0,98
0,2627,175,98,86,1,98,50,D,,,,
0,2627,175,98,86,1,98,14,D,,,,
0,2628,175,90,86,1,94,46,D,,,,
0,2628,175,90,86,1,94,50,D,,,,
0,2628,175,90,86,3,98,22,98,30.0,90,86.0,D
0,2628,175,90,86,3,98,26,94,50.0,90,62.0,D
0,2628,175,90,86,1,94,18,D,,,,
0,2628,175,90,86,2,94,38,90,62.0,D,,
0,2628,175,90,86,3,98,26,90,50.0,90,58.0,90
0,2628,175,90,86,1,90,74,D,,,,
0,2628,175,90,86,2,90,34,90,54.0,D,,
0,2628,175,90,86,1,98,58,D,,,,
0,2628,175,90,86,1,98,94,A,,,,
0,2628,175,90,86,3,98,58,90,58.0,90,70.0,D
0,2628,175,90,86,1,98,50,D,,,,
0,2628,175,90,86,1,98,82,94,,,,
0,2629,175,90,50,1,90,10,90,,,,
0,2629,175,90,50,3,94,18,90,34.0,90,34.0,90
0,2629,175,90,50,2,98,10,98,10.0,94,,
0,2629,175,90,50,1,94,54,D,,,,
0,2629,175,90,50,2,94,46,94,54.0,D,,
0,2629,175,90,50,2,94,62,94,86.0,90,,
0,2629,175,90,50,2,90,14,90,46.0,D,,
0,2629,175,90,50,2,90,10,90,26.0,D,,
0,2629,175,90,50,1,98,66,98,,,,
0,2629,175,90,50,3,94,50,90,86.0,90,86.0,90
0,2630,175,90,70,1,90,70,D,,,,
0,2630,175,90,70,2,90,70,90,70.0,D,,
0,2630,175,90,70,1,90,30,D,,,,
0,2630,175,90,70,3,98,78,94,78.0,90,78.0,D
0,2630,175,90,70,3,94,10,94,14.0,94,26.0,D
0,2631,175,30,38,2,34,10,30,10.0,D,,
0,2631,175,30,38,1,62,30,D,,,,
0,2632,175,86,82,3,90,18,90,54.0,86,54.0,86
0,2632,175,86,82,1,90,26,D,,,,
0,2632,175,86,82,1,94,10,90,,,,
0,2632,175,86,82,3,86,34,86,42.0,86,82.0,86
0,2632,175,86,82,2,94,70,90,70.0,D,,
0,2632,175,86,82,1,86,10,D,,,,
0,2632,175,86,82,3,94,14,86,22.0,86,22.0,86
0,2632,175,86,82,2,98,14,90,34.0,D,,
0,2633,175,90,94,1,94,46,D,,,,
0,2633,175,90,94,2,94,14,90,18.0,D,,
0,2633,175,90,94,1,94,58,90,,,,
0,2633,175,90,94,1,94,22,90,,,,
0,2633,175,90,94,2,98,78,98,78.0,90,,
0,2633,175,90,94,1,94,10,90,,,,
0,2633,175,90,94,3,90,82,90,86.0,90,86.0,90
0,2633,175,90,94,1,94,26,D,,,,
0,2633,175,90,94,1,90,22,D,,,,
0,2634,175,82,94,3,90,46,86,70.0,86,78.0,D
0,2634,175,82,94,1,86,14,D,,,,
0,2634,175,82,94,2,82,30,82,46.0,82,,
0,2634,175,82,94,3,90,30,82,62.0,82,66.0,82
0,2634,175,82,94,1,90,34,D,,,,
0,2634,175,82,94,2,90,30,90,74.0,82,,
0,2634,175,82,94,1,98,22,90,,,,
0,2634,175,82,94,1,94,54,94,,,,
0,2634,175,82,94,2,82,50,82,50.0,82,,
0,2634,175,82,94,2,98,14,82,46.0,82,,
0,2635,175,38,50,2,46,14,38,22.0,D,,
0,2635,175,38,50,2,66,22,66,38.0,D,,
0,2635,175,38,50,2,58,14,42,38.0,D,,
0,2635,175,38,50,3,62,22,58,22.0,50,30.0,38
0,2635,175,38,50,3,82,10,62,14.0,58,14.0,42
0,2636,175,54,74,3,66,38,66,38.0,66,38.0,66
0,2636,175,54,74,1,78,26,62,,,,
0,2636,175,54,74,3,90,38,82,38.0,78,42.0,D
0,2636,175,54,74,1,82,14,D,,,,
0,2636,175,54,74,1,54,14,D,,,,
0,2636,175,54,74,3,90,14,74,18.0,58,26.0,D
0,2636,175,54,74,2,58,22,54,22.0,D,,
0,2636,175,54,74,3,74,50,62,50.0,54,50.0,54
0,2636,175,54,74,1,90,30,D,,,,
0,2636,175,54,74,3,62,30,62,30.0,62,30.0,54
0,2636,175,54,74,1,66,14,58,,,,
0,2637,175,66,90,1,90,22,D,,,,
0,2637,175,66,90,1,78,30,66,,,,
0,2637,175,66,90,1,66,18,D,,,,
0,2637,175,66,90,1,94,10,D,,,,
0,2637,175,66,90,3,82,34,70,34.0,70,42.0,66
0,2637,175,66,90,3,98,54,82,62.0,74,70.0,A
0,2637,175,66,90,1,94,62,D,,,,
0,2638,175,78,74,2,86,78,86,78.0,A,,
0,2638,175,78,74,3,98,50,98,54.0,98,54.0,78
0,2638,175,78,74,3,94,66,90,74.0,86,74.0,78
0,2638,175,78,74,1,78,14,D,,,,
0,2638,175,78,74,2,94,62,82,70.0,D,,
0,2638,175,78,74,2,94,66,78,66.0,D,,
0,2639,175,66,26,2,78,18,74,18.0,74,,
0,2639,175,66,26,1,70,30,D,,,,
0,2639,175,66,26,1,86,58,D,,,,
0,2639,175,66,26,2,94,26,66,62.0,D,,
0,2639,175,66,26,2,82,50,78,66.0,70,,
0,2639,175,66,26,3,66,26,66,30.0,66,38.0,D
0,2639,175,66,26,3,94,14,86,30.0,70,38.0,66
0,2639,175,66,26,1,74,66,70,,,,
0,2639,175,66,26,2,70,10,66,10.0,D,,
0,2639,175,66,26,3,94,42,78,42.0,70,54.0,70
0,2639,175,66,26,2,74,26,74,50.0,66,,
0,2639,175,66,26,1,82,34,D,,,,
0,2640,176,98,74,2,98,22,98,42.0,D,,
0,2640,176,98,74,2,98,18,98,70.0,98,,
0,2640,176,98,74,1,98,18,98,,,,
