cluster_id,anon_item_id,anon_slr_id,vs,vb,rounds_total,s0,b1,s1,b2,s2,b3,s3,Vs_min,Vs_max,flag_add_Vsmax,Vs_idx
2,832,651,14,38,1,90,66,A,,,,,10.0,14.0,0.0,9755.0
2,832,651,14,38,1,78,66,A,,,,,10.0,14.0,0.0,9755.0
2,832,651,14,38,1,50,10,30,,,,,10.0,14.0,0.0,9755.0
2,832,651,14,38,1,74,58,A,,,,,10.0,14.0,0.0,9755.0
2,832,651,14,38,1,34,14,A,,,,,10.0,14.0,0.0,9755.0
2,832,651,14,38,1,82,26,A,,,,,10.0,14.0,0.0,9755.0
2,832,651,14,38,1,34,26,A,,,,,10.0,14.0,0.0,9755.0
2,832,651,14,38,1,50,34,A,,,,,10.0,14.0,0.0,9755.0
2,832,651,14,38,1,86,30,A,,,,,10.0,14.0,0.0,9755.0
2,832,651,14,38,1,46,10,34,,,,,10.0,14.0,0.0,9755.0
2,832,651,14,38,1,70,34,A,,,,,10.0,14.0,0.0,9755.0
2,832,651,14,38,1,82,50,A,,,,,10.0,14.0,0.0,9755.0
2,832,651,14,38,1,90,66,A,,,,,10.0,14.0,0.0,9755.0
2,2306,749,90,46,1,90,14,D,,,,,86.0,90.0,0.0,11229.0
2,2306,749,90,46,1,98,10,D,,,,,86.0,90.0,0.0,11229.0
2,2306,749,90,46,1,94,22,D,,,,,86.0,90.0,0.0,11229.0
2,2306,749,90,46,2,98,70,94,82.0,94,,,86.0,90.0,0.0,11229.0
2,2306,749,90,46,1,90,50,D,,,,,86.0,90.0,0.0,11229.0
2,2306,749,90,46,1,98,34,D,,,,,86.0,90.0,0.0,11229.0
2,2306,749,90,46,2,90,58,90,58.0,90,,,86.0,90.0,0.0,11229.0
2,2306,749,90,46,3,90,58,90,82.0,90,86.0,90,86.0,90.0,0.0,11229.0
0,208,13,98,82,2,98,10,98,70.0,D,,,94.0,98.0,0.0,208.0
0,208,13,98,82,3,98,42,98,66.0,98,70.0,D,94.0,98.0,0.0,208.0
0,208,13,98,82,1,98,74,D,,,,,94.0,98.0,0.0,208.0
0,208,13,98,82,1,98,62,D,,,,,94.0,98.0,0.0,208.0
0,208,13,98,82,1,98,14,D,,,,,94.0,98.0,0.0,208.0
0,208,13,98,82,3,98,74,98,78.0,98,86.0,D,94.0,98.0,0.0,208.0
0,208,13,98,82,1,98,78,D,,,,,94.0,98.0,0.0,208.0
0,208,13,98,82,1,98,94,D,,,,,94.0,98.0,0.0,208.0
0,208,13,98,82,1,98,58,D,,,,,94.0,98.0,0.0,208.0
0,208,13,98,82,3,98,26,98,46.0,98,66.0,98,94.0,98.0,0.0,208.0
0,208,13,98,82,2,98,66,98,70.0,D,,,94.0,98.0,0.0,208.0
1,1089,374,82,70,2,90,22,86,30.0,D,,,78.0,82.0,0.0,5612.0
1,1089,374,82,70,3,90,34,86,50.0,82,74.0,82,78.0,82.0,0.0,5612.0
1,1089,374,82,70,2,90,50,86,78.0,D,,,78.0,82.0,0.0,5612.0
1,1089,374,82,70,1,90,18,86,,,,,78.0,82.0,0.0,5612.0
1,1089,374,82,70,2,90,42,86,46.0,D,,,78.0,82.0,0.0,5612.0
0,4477,298,78,38,3,78,14,78,22.0,78,22.0,78,74.0,78.0,0.0,4477.0
0,4477,298,78,38,3,94,10,86,10.0,78,10.0,78,74.0,78.0,0.0,4477.0
0,4477,298,78,38,2,86,74,86,74.0,82,,,74.0,78.0,0.0,4477.0
0,4477,298,78,38,1,86,42,78,,,,,74.0,78.0,0.0,4477.0
0,4477,298,78,38,3,94,90,94,90.0,94,90.0,A,74.0,78.0,0.0,4477.0
0,4477,298,78,38,1,98,18,D,,,,,74.0,78.0,0.0,4477.0
0,4477,298,78,38,1,86,14,D,,,,,74.0,78.0,0.0,4477.0
0,4477,298,78,38,2,90,50,82,50.0,D,,,74.0,78.0,0.0,4477.0
2,799,649,78,46,1,90,38,D,,,,,54.0,78.0,0.0,9722.0
2,799,649,78,46,3,78,54,78,54.0,78,54.0,78,54.0,78.0,0.0,9722.0
2,799,649,78,46,1,86,30,D,,,,,54.0,78.0,0.0,9722.0
2,799,649,78,46,1,78,34,D,,,,,54.0,78.0,0.0,9722.0
2,799,649,78,46,1,82,18,D,,,,,54.0,78.0,0.0,9722.0
2,799,649,78,46,1,90,42,D,,,,,54.0,78.0,0.0,9722.0
2,799,649,78,46,1,78,14,D,,,,,54.0,78.0,0.0,9722.0
2,799,649,78,46,3,82,54,82,54.0,78,54.0,78,54.0,78.0,0.0,9722.0
2,799,649,78,46,1,82,14,D,,,,,54.0,78.0,0.0,9722.0
2,799,649,78,46,1,82,26,D,,,,,54.0,78.0,0.0,9722.0
2,799,649,78,46,1,86,34,D,,,,,54.0,78.0,0.0,9722.0
0,3253,216,74,74,2,74,22,74,30.0,D,,,70.0,74.0,0.0,3253.0
0,3253,216,74,74,3,82,42,78,62.0,74,70.0,D,70.0,74.0,0.0,3253.0
0,3253,216,74,74,1,94,30,74,,,,,70.0,74.0,0.0,3253.0
0,3253,216,74,74,3,74,54,74,54.0,74,54.0,74,70.0,74.0,0.0,3253.0
0,3253,216,74,74,1,98,26,D,,,,,70.0,74.0,0.0,3253.0
0,3253,216,74,74,3,74,34,74,54.0,74,58.0,D,70.0,74.0,0.0,3253.0
0,3253,216,74,74,1,74,54,D,,,,,70.0,74.0,0.0,3253.0
0,3253,216,74,74,2,90,26,90,46.0,82,,,70.0,74.0,0.0,3253.0
0,3253,216,74,74,1,98,30,74,,,,,70.0,74.0,0.0,3253.0
0,3253,216,74,74,3,86,18,82,38.0,74,54.0,D,70.0,74.0,0.0,3253.0
0,3253,216,74,74,3,94,10,90,54.0,78,54.0,74,70.0,74.0,0.0,3253.0
2,3487,828,74,70,1,98,30,D,,,,,66.0,74.0,0.0,12410.0
2,3487,828,74,70,1,74,42,D,,,,,66.0,74.0,0.0,12410.0
2,3487,828,74,70,1,98,18,D,,,,,66.0,74.0,0.0,12410.0
2,3487,828,74,70,1,94,34,D,,,,,66.0,74.0,0.0,12410.0
2,3487,828,74,70,1,86,18,D,,,,,66.0,74.0,0.0,12410.0
2,3487,828,74,70,1,94,66,78,,,,,66.0,74.0,0.0,12410.0
2,3487,828,74,70,1,94,26,D,,,,,66.0,74.0,0.0,12410.0
2,3487,828,74,70,1,74,42,D,,,,,66.0,74.0,0.0,12410.0
2,3487,828,74,70,1,98,34,D,,,,,66.0,74.0,0.0,12410.0
2,3487,828,74,70,1,90,38,D,,,,,66.0,74.0,0.0,12410.0
2,3487,828,74,70,1,98,34,D,,,,,66.0,74.0,0.0,12410.0
2,3487,828,74,70,3,86,46,86,46.0,82,58.0,78,66.0,74.0,0.0,12410.0
2,1383,688,58,54,1,70,18,D,,,,,34.0,58.0,0.0,10306.0
2,1383,688,58,54,1,90,18,D,,,,,34.0,58.0,0.0,10306.0
2,1383,688,58,54,1,78,22,D,,,,,34.0,58.0,0.0,10306.0
2,1383,688,58,54,1,66,26,D,,,,,34.0,58.0,0.0,10306.0
2,1383,688,58,54,1,90,66,A,,,,,34.0,58.0,0.0,10306.0
2,1383,688,58,54,1,58,14,D,,,,,34.0,58.0,0.0,10306.0
2,1383,688,58,54,1,70,58,A,,,,,34.0,58.0,0.0,10306.0
2,1383,688,58,54,1,62,30,D,,,,,34.0,58.0,0.0,10306.0
2,1383,688,58,54,1,82,34,D,,,,,34.0,58.0,0.0,10306.0
2,1383,688,58,54,1,62,26,D,,,,,34.0,58.0,0.0,10306.0
2,1383,688,58,54,1,74,66,A,,,,,34.0,58.0,0.0,10306.0
2,1383,688,58,54,1,62,34,D,,,,,34.0,58.0,0.0,10306.0
2,2263,746,50,14,1,86,38,62,,,,,38.0,62.0,0.0,11186.0
0,4434,295,66,70,3,82,54,74,58.0,66,62.0,D,66.0,66.0,0.0,4434.0
0,4434,295,66,70,1,86,46,D,,,,,66.0,66.0,0.0,4434.0
0,4434,295,66,70,1,78,34,70,,,,,66.0,66.0,0.0,4434.0
0,4434,295,66,70,2,78,22,70,58.0,66,,,66.0,66.0,0.0,4434.0
0,4434,295,66,70,2,70,54,70,54.0,D,,,66.0,66.0,0.0,4434.0
0,4434,295,66,70,3,78,10,70,42.0,70,66.0,70,66.0,66.0,0.0,4434.0
1,4250,585,90,50,2,94,74,94,74.0,D,,,90.0,90.0,0.0,8773.0
1,4250,585,90,50,2,94,22,94,54.0,D,,,90.0,90.0,0.0,8773.0
1,4250,585,90,50,3,94,38,94,38.0,90,50.0,90,90.0,90.0,0.0,8773.0
1,4250,585,90,50,1,94,42,D,,,,,90.0,90.0,0.0,8773.0
1,4250,585,90,50,3,94,14,94,18.0,94,18.0,90,90.0,90.0,0.0,8773.0
1,4250,585,90,50,2,94,82,94,86.0,D,,,90.0,90.0,0.0,8773.0
1,4250,585,90,50,1,94,10,94,,,,,90.0,90.0,0.0,8773.0
1,4250,585,90,50,2,94,22,94,34.0,94,,,90.0,90.0,0.0,8773.0
1,4250,585,90,50,1,94,22,D,,,,,90.0,90.0,0.0,8773.0
1,4250,585,90,50,1,94,26,90,,,,,90.0,90.0,0.0,8773.0
1,4250,585,90,50,1,94,34,D,,,,,90.0,90.0,0.0,8773.0
1,4250,585,90,50,3,94,90,94,90.0,94,90.0,94,90.0,90.0,0.0,8773.0
1,1828,423,98,54,1,98,10,D,,,,,46.0,98.0,0.0,6351.0
1,1828,423,98,54,1,98,14,98,,,,,46.0,98.0,0.0,6351.0
1,1828,423,98,54,1,98,22,D,,,,,46.0,98.0,0.0,6351.0
1,1828,423,98,54,1,98,26,D,,,,,46.0,98.0,0.0,6351.0
1,1828,423,98,54,1,98,18,D,,,,,46.0,98.0,0.0,6351.0
1,1828,423,98,54,1,98,14,D,,,,,46.0,98.0,0.0,6351.0
1,1828,423,98,54,1,98,30,D,,,,,46.0,98.0,0.0,6351.0
1,1828,423,98,54,2,98,10,98,46.0,D,,,46.0,98.0,0.0,6351.0
1,1828,423,98,54,2,98,10,98,14.0,D,,,46.0,98.0,0.0,6351.0
1,1828,423,98,54,1,98,14,98,,,,,46.0,98.0,0.0,6351.0
1,1828,423,98,54,1,98,30,D,,,,,46.0,98.0,0.0,6351.0
1,1828,423,98,54,2,98,22,98,22.0,D,,,46.0,98.0,0.0,6351.0
1,1828,423,98,54,1,98,42,98,,,,,46.0,98.0,0.0,6351.0
1,2821,490,42,54,1,70,30,54,,,,,34.0,50.0,0.0,7344.0
1,2821,490,42,54,1,70,30,54,,,,,34.0,50.0,0.0,7344.0
1,2821,490,42,54,1,70,34,54,,,,,34.0,50.0,0.0,7344.0
1,2821,490,42,54,1,70,10,54,,,,,34.0,50.0,0.0,7344.0
1,2821,490,42,54,1,70,50,A,,,,,34.0,50.0,0.0,7344.0
1,1240,384,90,74,1,94,22,D,,,,,78.0,90.0,0.0,5763.0
1,1240,384,90,74,2,94,10,94,70.0,D,,,78.0,90.0,0.0,5763.0
1,1240,384,90,74,2,94,58,90,66.0,90,,,78.0,90.0,0.0,5763.0
1,1240,384,90,74,1,94,14,90,,,,,78.0,90.0,0.0,5763.0
1,1240,384,90,74,3,94,10,90,14.0,90,22.0,90,78.0,90.0,0.0,5763.0
1,1240,384,90,74,1,94,78,D,,,,,78.0,90.0,0.0,5763.0
2,4028,864,86,70,2,98,74,98,90.0,A,,,82.0,86.0,0.0,12951.0
2,4028,864,86,70,3,94,70,90,74.0,86,74.0,86,82.0,86.0,0.0,12951.0
2,4028,864,86,70,1,98,26,D,,,,,82.0,86.0,0.0,12951.0
2,4028,864,86,70,3,86,70,86,74.0,86,78.0,86,82.0,86.0,0.0,12951.0
2,4028,864,86,70,3,94,82,94,82.0,94,82.0,94,82.0,86.0,0.0,12951.0
2,4028,864,86,70,1,90,26,D,,,,,82.0,86.0,0.0,12951.0
2,4028,864,86,70,3,90,66,90,66.0,90,66.0,90,82.0,86.0,0.0,12951.0
2,4028,864,86,70,1,94,22,D,,,,,82.0,86.0,0.0,12951.0
2,4028,864,86,70,1,86,42,D,,,,,82.0,86.0,0.0,12951.0
2,4028,864,86,70,3,98,70,98,74.0,90,74.0,86,82.0,86.0,0.0,12951.0
1,3405,529,18,42,1,58,46,A,,,,,18.0,30.0,0.0,7928.0
1,3405,529,18,42,1,58,38,A,,,,,18.0,30.0,0.0,7928.0
1,3405,529,18,42,1,58,18,34,,,,,18.0,30.0,0.0,7928.0
1,3405,529,18,42,1,58,14,34,,,,,18.0,30.0,0.0,7928.0
1,3405,529,18,42,1,58,14,34,,,,,18.0,30.0,0.0,7928.0
1,3405,529,18,42,1,58,34,A,,,,,18.0,30.0,0.0,7928.0
1,3405,529,18,42,1,58,30,A,,,,,18.0,30.0,0.0,7928.0
1,2889,494,50,50,1,74,26,D,,,,,50.0,58.0,0.0,7412.0
1,2889,494,50,50,1,74,14,58,,,,,50.0,58.0,0.0,7412.0
1,2889,494,50,50,1,74,26,D,,,,,50.0,58.0,0.0,7412.0
1,2889,494,50,50,1,74,50,58,,,,,50.0,58.0,0.0,7412.0
1,2889,494,50,50,1,74,70,A,,,,,50.0,58.0,0.0,7412.0
0,222,14,86,78,3,98,34,98,38.0,94,78.0,94,78.0,86.0,0.0,222.0
0,222,14,86,78,3,90,10,86,70.0,86,70.0,D,78.0,86.0,0.0,222.0
0,222,14,86,78,2,98,18,94,66.0,D,,,78.0,86.0,0.0,222.0
0,222,14,86,78,2,86,38,86,50.0,D,,,78.0,86.0,0.0,222.0
0,222,14,86,78,1,94,62,D,,,,,78.0,86.0,0.0,222.0
0,222,14,86,78,2,86,66,86,66.0,D,,,78.0,86.0,0.0,222.0
0,222,14,86,78,3,90,10,90,30.0,86,42.0,D,78.0,86.0,0.0,222.0
0,222,14,86,78,1,98,34,90,,,,,78.0,86.0,0.0,222.0
0,222,14,86,78,1,90,14,D,,,,,78.0,86.0,0.0,222.0
0,222,14,86,78,2,98,22,90,62.0,86,,,78.0,86.0,0.0,222.0
0,222,14,86,78,3,90,38,90,54.0,90,54.0,D,78.0,86.0,0.0,222.0
0,222,14,86,78,1,98,62,86,,,,,78.0,86.0,0.0,222.0
0,222,14,86,78,3,98,66,90,74.0,90,78.0,D,78.0,86.0,0.0,222.0
1,905,362,54,42,2,78,42,70,58.0,A,,,34.0,54.0,0.0,5428.0
1,905,362,54,42,2,78,10,74,18.0,62,,,34.0,54.0,0.0,5428.0
1,905,362,54,42,2,78,10,78,10.0,54,,,34.0,54.0,0.0,5428.0
1,905,362,54,42,1,78,34,70,,,,,34.0,54.0,0.0,5428.0
1,3775,553,82,50,1,90,18,82,,,,,82.0,82.0,0.0,8298.0
1,3775,553,82,50,2,90,14,86,22.0,D,,,82.0,82.0,0.0,8298.0
1,3775,553,82,50,3,90,26,82,38.0,82,42.0,D,82.0,82.0,0.0,8298.0
1,3775,553,82,50,1,90,14,D,,,,,82.0,82.0,0.0,8298.0
1,3775,553,82,50,3,90,34,82,38.0,82,38.0,D,82.0,82.0,0.0,8298.0
1,3775,553,82,50,1,90,78,D,,,,,82.0,82.0,0.0,8298.0
1,3775,553,82,50,2,90,10,90,18.0,86,,,82.0,82.0,0.0,8298.0
1,3775,553,82,50,1,90,10,D,,,,,82.0,82.0,0.0,8298.0
1,3775,553,82,50,2,90,10,82,10.0,D,,,82.0,82.0,0.0,8298.0
1,3775,553,82,50,3,90,42,90,62.0,82,62.0,82,82.0,82.0,0.0,8298.0
1,3775,553,82,50,3,90,82,90,82.0,86,82.0,86,82.0,82.0,0.0,8298.0
1,3775,553,82,50,1,90,42,D,,,,,82.0,82.0,0.0,8298.0
1,3775,553,82,50,2,90,42,82,42.0,D,,,82.0,82.0,0.0,8298.0
1,3775,553,82,50,1,90,18,D,,,,,82.0,82.0,0.0,8298.0
1,1632,410,98,10,2,98,10,98,22.0,98,,,86.0,98.0,0.0,6155.0
1,1632,410,98,10,2,98,50,98,62.0,D,,,86.0,98.0,0.0,6155.0
1,1632,410,98,10,2,98,22,98,26.0,D,,,86.0,98.0,0.0,6155.0
1,1632,410,98,10,1,98,46,98,,,,,86.0,98.0,0.0,6155.0
1,1632,410,98,10,1,98,42,D,,,,,86.0,98.0,0.0,6155.0
1,1632,410,98,10,3,98,50,98,58.0,98,58.0,98,86.0,98.0,0.0,6155.0
1,1632,410,98,10,2,98,10,98,38.0,D,,,86.0,98.0,0.0,6155.0
1,1632,410,98,10,1,98,70,98,,,,,86.0,98.0,0.0,6155.0
1,1632,410,98,10,3,98,42,98,54.0,98,86.0,98,86.0,98.0,0.0,6155.0
0,806,53,54,26,2,94,46,58,50.0,D,,,54.0,54.0,0.0,806.0
0,806,53,54,26,2,94,18,62,30.0,D,,,54.0,54.0,0.0,806.0
0,806,53,54,26,3,74,22,66,42.0,54,42.0,D,54.0,54.0,0.0,806.0
0,806,53,54,26,3,78,26,54,46.0,54,50.0,54,54.0,54.0,0.0,806.0
0,806,53,54,26,1,70,54,A,,,,,54.0,54.0,0.0,806.0
0,806,53,54,26,2,98,46,74,54.0,74,,,54.0,54.0,0.0,806.0
0,806,53,54,26,1,54,26,D,,,,,54.0,54.0,0.0,806.0
0,806,53,54,26,1,66,10,D,,,,,54.0,54.0,0.0,806.0
0,806,53,54,26,1,94,74,A,,,,,54.0,54.0,0.0,806.0
0,806,53,54,26,3,70,26,62,38.0,62,54.0,58,54.0,54.0,0.0,806.0
0,806,53,54,26,2,54,46,54,50.0,54,,,54.0,54.0,0.0,806.0
0,806,53,54,26,2,58,10,54,10.0,D,,,54.0,54.0,0.0,806.0
0,806,53,54,26,3,86,10,54,42.0,54,46.0,D,54.0,54.0,0.0,806.0
0,806,53,54,26,2,74,26,54,30.0,54,,,54.0,54.0,0.0,806.0
1,1966,433,98,94,2,98,10,98,34.0,D,,,94.0,98.0,0.0,6489.0
1,1966,433,98,94,1,98,18,D,,,,,94.0,98.0,0.0,6489.0
1,1966,433,98,94,1,98,14,D,,,,,94.0,98.0,0.0,6489.0
1,1966,433,98,94,1,98,14,98,,,,,94.0,98.0,0.0,6489.0
1,1966,433,98,94,1,98,34,98,,,,,94.0,98.0,0.0,6489.0
1,1966,433,98,94,1,98,62,98,,,,,94.0,98.0,0.0,6489.0
1,1966,433,98,94,1,98,94,D,,,,,94.0,98.0,0.0,6489.0
1,1966,433,98,94,2,98,70,98,86.0,D,,,94.0,98.0,0.0,6489.0
1,1966,433,98,94,3,98,14,98,18.0,98,34.0,D,94.0,98.0,0.0,6489.0
1,1966,433,98,94,1,98,26,D,,,,,94.0,98.0,0.0,6489.0
1,1966,433,98,94,1,98,18,D,,,,,94.0,98.0,0.0,6489.0
1,1966,433,98,94,1,98,10,D,,,,,94.0,98.0,0.0,6489.0
1,1966,433,98,94,2,98,22,98,58.0,D,,,94.0,98.0,0.0,6489.0
2,683,641,34,50,1,46,14,D,,,,,30.0,34.0,0.0,9606.0
2,683,641,34,50,3,38,30,34,30.0,34,30.0,34,30.0,34.0,0.0,9606.0
2,683,641,34,50,1,66,38,A,,,,,30.0,34.0,0.0,9606.0
2,683,641,34,50,1,34,14,D,,,,,30.0,34.0,0.0,9606.0
2,683,641,34,50,1,94,18,D,,,,,30.0,34.0,0.0,9606.0
2,683,641,34,50,3,94,30,86,30.0,34,30.0,34,30.0,34.0,0.0,9606.0
2,683,641,34,50,1,82,18,D,,,,,30.0,34.0,0.0,9606.0
2,683,641,34,50,1,50,14,D,,,,,30.0,34.0,0.0,9606.0
2,683,641,34,50,3,42,26,38,26.0,34,30.0,34,30.0,34.0,0.0,9606.0
1,1456,399,90,82,1,94,30,D,,,,,66.0,90.0,0.0,5979.0
1,1456,399,90,82,2,94,42,94,54.0,D,,,66.0,90.0,0.0,5979.0
1,1456,399,90,82,1,94,14,D,,,,,66.0,90.0,0.0,5979.0
1,1456,399,90,82,1,94,42,D,,,,,66.0,90.0,0.0,5979.0
1,1456,399,90,82,1,94,42,D,,,,,66.0,90.0,0.0,5979.0
1,1456,399,90,82,2,94,18,90,22.0,90,,,66.0,90.0,0.0,5979.0
1,1456,399,90,82,3,94,30,94,66.0,94,66.0,90,66.0,90.0,0.0,5979.0
1,1456,399,90,82,1,94,58,94,,,,,66.0,90.0,0.0,5979.0
1,1456,399,90,82,2,94,54,94,58.0,D,,,66.0,90.0,0.0,5979.0
1,1456,399,90,82,1,94,50,90,,,,,66.0,90.0,0.0,5979.0
1,1456,399,90,82,1,94,34,94,,,,,66.0,90.0,0.0,5979.0
1,1456,399,90,82,1,94,54,90,,,,,66.0,90.0,0.0,5979.0
1,1456,399,90,82,2,94,14,94,14.0,D,,,66.0,90.0,0.0,5979.0
1,1456,399,90,82,3,94,10,94,10.0,90,22.0,D,66.0,90.0,0.0,5979.0
2,452,626,98,26,1,98,54,D,,,,,90.0,98.0,0.0,9375.0
2,452,626,98,26,1,98,38,D,,,,,90.0,98.0,0.0,9375.0
2,452,626,98,26,1,98,18,D,,,,,90.0,98.0,0.0,9375.0
2,452,626,98,26,1,98,38,D,,,,,90.0,98.0,0.0,9375.0
2,452,626,98,26,1,98,22,D,,,,,90.0,98.0,0.0,9375.0
2,452,626,98,26,1,98,26,D,,,,,90.0,98.0,0.0,9375.0
2,452,626,98,26,1,98,14,D,,,,,90.0,98.0,0.0,9375.0
2,452,626,98,26,1,98,22,D,,,,,90.0,98.0,0.0,9375.0
2,452,626,98,26,1,98,18,D,,,,,90.0,98.0,0.0,9375.0
2,452,626,98,26,3,98,74,98,82.0,98,90.0,98,90.0,98.0,0.0,9375.0
2,452,626,98,26,1,98,58,D,,,,,90.0,98.0,0.0,9375.0
2,452,626,98,26,1,98,46,D,,,,,90.0,98.0,0.0,9375.0
1,352,325,62,70,1,78,46,70,,,,,62.0,62.0,0.0,4875.0
1,352,325,62,70,2,78,10,70,42.0,66,,,62.0,62.0,0.0,4875.0
1,352,325,62,70,3,82,42,70,58.0,66,62.0,A,62.0,62.0,0.0,4875.0
1,352,325,62,70,1,78,22,70,,,,,62.0,62.0,0.0,4875.0
1,352,325,62,70,1,82,14,70,,,,,62.0,62.0,0.0,4875.0
1,352,325,62,70,2,78,38,70,62.0,66,,,62.0,62.0,0.0,4875.0
1,352,325,62,70,1,78,26,70,,,,,62.0,62.0,0.0,4875.0
1,352,325,62,70,2,82,58,70,66.0,A,,,62.0,62.0,0.0,4875.0
1,352,325,62,70,1,78,10,70,,,,,62.0,62.0,0.0,4875.0
1,352,325,62,70,1,82,58,70,,,,,62.0,62.0,0.0,4875.0
1,352,325,62,70,2,78,58,70,66.0,A,,,62.0,62.0,0.0,4875.0
1,352,325,62,70,1,82,46,70,,,,,62.0,62.0,0.0,4875.0
1,352,325,62,70,1,82,14,70,,,,,62.0,62.0,0.0,4875.0
1,73,306,78,74,2,86,10,82,14.0,D,,,70.0,78.0,0.0,4596.0
1,73,306,78,74,3,90,62,82,62.0,82,66.0,82,70.0,78.0,0.0,4596.0
1,73,306,78,74,3,86,10,82,14.0,78,50.0,78,70.0,78.0,0.0,4596.0
1,73,306,78,74,1,90,34,82,,,,,70.0,78.0,0.0,4596.0
1,73,306,78,74,2,90,50,82,66.0,D,,,70.0,78.0,0.0,4596.0
1,73,306,78,74,2,90,54,86,82.0,A,,,70.0,78.0,0.0,4596.0
1,73,306,78,74,3,90,10,86,38.0,82,70.0,78,70.0,78.0,0.0,4596.0
0,3104,206,94,58,3,94,22,94,26.0,94,30.0,D,70.0,94.0,0.0,3104.0
0,3104,206,94,58,2,94,10,94,14.0,D,,,70.0,94.0,0.0,3104.0
0,3104,206,94,58,1,98,26,D,,,,,70.0,94.0,0.0,3104.0
0,3104,206,94,58,1,98,22,D,,,,,70.0,94.0,0.0,3104.0
0,3104,206,94,58,1,98,58,98,,,,,70.0,94.0,0.0,3104.0
0,3104,206,94,58,2,98,22,94,26.0,D,,,70.0,94.0,0.0,3104.0
0,3104,206,94,58,3,98,18,94,22.0,94,30.0,94,70.0,94.0,0.0,3104.0
0,3104,206,94,58,1,94,46,D,,,,,70.0,94.0,0.0,3104.0
0,3104,206,94,58,1,94,22,D,,,,,70.0,94.0,0.0,3104.0
0,3104,206,94,58,1,94,22,D,,,,,70.0,94.0,0.0,3104.0
0,3104,206,94,58,1,94,10,D,,,,,70.0,94.0,0.0,3104.0
0,3104,206,94,58,3,94,14,94,38.0,94,50.0,D,70.0,94.0,0.0,3104.0
0,3104,206,94,58,3,98,30,98,30.0,94,70.0,94,70.0,94.0,0.0,3104.0
0,3104,206,94,58,1,98,10,D,,,,,70.0,94.0,0.0,3104.0
0,3,0,54,78,1,90,26,D,,,,,26.0,54.0,0.0,3.0
0,3,0,54,78,3,54,14,54,14.0,54,14.0,D,26.0,54.0,0.0,3.0
0,3,0,54,78,3,58,22,54,22.0,54,22.0,54,26.0,54.0,0.0,3.0
0,3,0,54,78,3,98,10,98,10.0,54,18.0,D,26.0,54.0,0.0,3.0
0,3,0,54,78,2,98,78,98,86.0,A,,,26.0,54.0,0.0,3.0
0,1240,82,66,70,3,82,26,82,26.0,70,58.0,70,62.0,66.0,0.0,1240.0
0,1240,82,66,70,1,82,42,D,,,,,62.0,66.0,0.0,1240.0
0,1240,82,66,70,1,74,18,70,,,,,62.0,66.0,0.0,1240.0
0,1240,82,66,70,2,98,50,66,62.0,66,,,62.0,66.0,0.0,1240.0
0,1240,82,66,70,1,98,10,D,,,,,62.0,66.0,0.0,1240.0
0,1240,82,66,70,3,90,42,74,46.0,74,46.0,D,62.0,66.0,0.0,1240.0
0,1240,82,66,70,1,78,18,D,,,,,62.0,66.0,0.0,1240.0
0,1240,82,66,70,3,94,42,66,62.0,66,62.0,D,62.0,66.0,0.0,1240.0
0,1240,82,66,70,2,90,10,70,18.0,D,,,62.0,66.0,0.0,1240.0
0,1240,82,66,70,2,94,58,82,62.0,D,,,62.0,66.0,0.0,1240.0
0,1240,82,66,70,1,86,26,70,,,,,62.0,66.0,0.0,1240.0
0,1240,82,66,70,1,90,38,D,,,,,62.0,66.0,0.0,1240.0
0,1240,82,66,70,1,90,18,66,,,,,62.0,66.0,0.0,1240.0
2,2036,731,30,26,1,34,30,A,,,,,26.0,30.0,0.0,10959.0
2,2036,731,30,26,1,70,18,D,,,,,26.0,30.0,0.0,10959.0
2,2036,731,30,26,1,86,14,D,,,,,26.0,30.0,0.0,10959.0
2,2036,731,30,26,1,74,46,A,,,,,26.0,30.0,0.0,10959.0
2,2036,731,30,26,1,78,10,D,,,,,26.0,30.0,0.0,10959.0
2,2036,731,30,26,1,66,42,A,,,,,26.0,30.0,0.0,10959.0
2,2036,731,30,26,1,74,26,66,,,,,26.0,30.0,0.0,10959.0
2,2036,731,30,26,1,94,14,D,,,,,26.0,30.0,0.0,10959.0
2,2036,731,30,26,1,38,22,38,,,,,26.0,30.0,0.0,10959.0
2,2036,731,30,26,1,34,10,D,,,,,26.0,30.0,0.0,10959.0
2,2114,736,46,50,1,46,10,D,,,,,22.0,46.0,0.0,11037.0
2,2114,736,46,50,1,58,10,D,,,,,22.0,46.0,0.0,11037.0
2,2114,736,46,50,1,86,22,D,,,,,22.0,46.0,0.0,11037.0
2,2114,736,46,50,1,74,22,D,,,,,22.0,46.0,0.0,11037.0
2,2114,736,46,50,1,50,22,D,,,,,22.0,46.0,0.0,11037.0
0,3405,227,94,34,1,94,90,D,,,,,94.0,94.0,0.0,3405.0
0,3405,227,94,34,1,98,26,D,,,,,94.0,94.0,0.0,3405.0
0,3405,227,94,34,1,94,10,94,,,,,94.0,94.0,0.0,3405.0
0,3405,227,94,34,2,94,66,94,66.0,D,,,94.0,94.0,0.0,3405.0
0,3405,227,94,34,3,98,62,94,86.0,94,86.0,D,94.0,94.0,0.0,3405.0
0,3405,227,94,34,1,98,42,D,,,,,94.0,94.0,0.0,3405.0
0,3405,227,94,34,2,98,10,98,10.0,98,,,94.0,94.0,0.0,3405.0
